UF,CONSULTOR_USADO,CNPJ_REFERENCIA,EAN,PRODUTO,DISTRIBUIDORA,ESTOQUE,DESCONTO,PF_DIST,PF_FABRICA,PRECO_COM_IMPOSTO,PRECO_SEM_IMPOSTO,DATA_ATUALIZACAO,STATUS,ERRO
PI,GD,45592059000154,7896004703732,Sulfametoxazol+Trimetoprima 200+40mg/5ml Frasco 100 ml Susp. Oral + Copo,Nazaria - PI,2917.0,0.0,15.86,0.0,6.31,6.02,2026-07-27 07:23:23,OK,
PI,GD,45592059000154,7896004703732,Sulfametoxazol+Trimetoprima 200+40mg/5ml Frasco 100 ml Susp. Oral + Copo,Total Comércio - PI,2445.0,0.0,15.86,0.0,6.31,6.02,2026-07-27 07:23:23,OK,
PI,GD,45592059000154,7896004703794,Terbinafina 250 mg Caixa 14 Comprimidos,Plusfarma - PI,18.0,0.0,125.77,0.0,25.17,25.17,2026-07-27 07:23:26,OK,
PI,GD,45592059000154,7896004703794,Terbinafina 250 mg Caixa 14 Comprimidos,Panpharma - PI,41.0,0.0,125.77,0.0,29.06,30.22,2026-07-27 07:23:26,OK,
PI,GD,45592059000154,7896004703794,Terbinafina 250 mg Caixa 14 Comprimidos,Total Comércio - PI,176.0,0.0,125.77,0.0,29.82,28.44,2026-07-27 07:23:26,OK,
PI,GD,45592059000154,7896004703794,Terbinafina 250 mg Caixa 14 Comprimidos,Nazaria - PI,50.0,0.0,125.77,0.0,29.82,28.44,2026-07-27 07:23:26,OK,
PI,GD,45592059000154,7896004704036,Nimesulida 100 mg Caixa 12 Comprimidos,Plusfarma - PI,1151.0,0.0,19.06,0.0,2.28,2.28,2026-07-27 07:23:30,OK,
PI,GD,45592059000154,7896004704036,Nimesulida 100 mg Caixa 12 Comprimidos,Nazaria - PI,4083.0,0.0,19.05,0.0,2.39,2.28,2026-07-27 07:23:30,OK,
PI,GD,45592059000154,7896004704036,Nimesulida 100 mg Caixa 12 Comprimidos,Total Comércio - PI,707.0,0.0,19.05,0.0,2.39,2.28,2026-07-27 07:23:30,OK,
PI,GD,45592059000154,7896004704043,Nimesulida 50 mg/ml Frasco 15 ml Gotas,Panpharma - PI,16.0,0.0,28.31,0.0,4.75,5.1,2026-07-27 07:23:33,OK,
PI,GD,45592059000154,7896004704043,Nimesulida 50 mg/ml Frasco 15 ml Gotas,Plusfarma - PI,18.0,0.0,28.31,0.0,5.95,5.95,2026-07-27 07:23:33,OK,
PI,GD,45592059000154,7896004704043,Nimesulida 50 mg/ml Frasco 15 ml Gotas,Total Comércio - PI,23.0,0.0,28.31,0.0,6.8,6.49,2026-07-27 07:23:33,OK,
